transaction_id,user_id,transaction_amount,transaction_type,merchant_category,transaction_date
TXN0002053,USR00258,932441.61,Transfer,Entertainment,2024-08-12
TXN0002054,USR00187,658352.98,Transfer,Telecom,2024-09-22
TXN0002055,USR00730,856362.74,Deposit,Food,2024-09-04
TXN0002056,USR02714,319924.33,Airtime,Retail,2024-04-05
TXN0002057,USR02350,301263.39,Deposit,Retail,2024-11-05
TXN0002058,USR02168,763110.45,Deposit,Retail,2024-04-21
TXN0002059,USR00813,908450.52,Transfer,Transport,2024-03-25
TXN0002060,USR00632,351193.86,Withdrawal,Finance,2024-06-26
TXN0002061,USR00764,601012.26,Withdrawal,Health,2024-01-14
TXN0002062,USR01530,127994.83,Withdrawal,Entertainment,2024-06-25
TXN0002063,USR00962,682948.25,Airtime,Food,2024-12-03
TXN0002064,USR01814,770902.88,Airtime,Real Estate,2024-12-20
TXN0002065,USR00714,603468.46,Transfer,Utilities,2024-09-24
TXN0002066,USR00910,691250.96,Bills,Transport,2024-08-30
TXN0002067,USR02078,426935.69,Bills,Telecom,2024-08-04
TXN0002068,USR02258,907415.61,POS,Telecom,2024-02-16
TXN0002069,USR00495,607212.26,Withdrawal,Food,2024-07-18
TXN0002070,USR00405,381256.38,Transfer,Health,2024-04-12
TXN0002071,USR02642,99956.63,Withdrawal,Transport,2024-07-21
TXN0002072,USR02590,677834.68,Airtime,Retail,2024-10-12
TXN0002073,USR02582,666286.73,POS,Utilities,2024-09-09
TXN0002074,USR01960,779394.05,Airtime,Entertainment,2024-05-12
TXN0002075,USR00860,131197.79,Airtime,Food,2024-05-14
TXN0002076,USR02083,919657.8,Transfer,Retail,2024-03-23
TXN0002077,USR00631,253905.3,Bills,Education,2024-05-29
TXN0002078,USR02724,154451.99,Deposit,Food,2024-10-16
TXN0002079,USR01545,405145.96,Airtime,Real Estate,2024-06-30
TXN0002080,USR02688,211221.11,Transfer,Finance,2024-06-21
TXN0002081,USR01962,790396.93,Airtime,Retail,2024-11-21
TXN0002082,USR01113,531665.79,POS,Health,2024-02-28
TXN0002083,USR02741,6511.64,Bills,Transport,2024-04-30
TXN0002084,USR02676,772215.0,Withdrawal,Entertainment,2024-06-05
TXN0002085,USR01579,71922.68,Airtime,Finance,2024-12-03
TXN0002086,USR02720,784587.39,POS,Transport,2024-09-17
TXN0002087,USR01582,656918.95,Transfer,Entertainment,2024-08-30
TXN0002088,USR01305,45223.88,Bills,Real Estate,2024-08-31
TXN0002089,USR02703,936795.2,Transfer,Entertainment,2024-03-30
TXN0002090,USR02320,72206.41,Deposit,Entertainment,2024-05-17
TXN0002091,USR02747,17103.59,Transfer,Real Estate,2024-05-19
TXN0002092,USR02421,984767.99,Bills,Health,2024-10-30
TXN0002093,USR00247,804891.77,POS,Telecom,2024-07-02
TXN0002094,USR01781,253769.96,Airtime,Telecom,2024-01-10
TXN0002095,USR00557,496230.69,Deposit,Retail,2024-11-29
TXN0002096,USR02342,940811.66,Airtime,Finance,2024-02-07
TXN0002097,USR02179,403652.56,Withdrawal,Health,2024-11-13
TXN0002098,USR01944,954899.13,Airtime,Retail,2024-10-16
TXN0002099,USR00948,893216.83,Transfer,Real Estate,2024-09-08
TXN0002100,USR02671,132025.11,POS,Telecom,2024-04-04
TXN0002101,USR02173,695513.09,Withdrawal,Real Estate,2024-06-22
TXN0002102,USR00972,420472.1,Deposit,Transport,2024-10-05
TXN0002103,USR02861,571750.91,Deposit,Utilities,2024-12-16
TXN0002104,USR01566,91877.08,Bills,Utilities,2024-11-04
TXN0002105,USR02369,672178.4,Deposit,Entertainment,2024-09-19
TXN0002106,USR00650,144902.62,Transfer,Real Estate,2024-03-04
TXN0002107,USR01992,774640.05,POS,Utilities,2024-01-13
TXN0002108,USR01164,640155.22,POS,Telecom,2024-10-15
TXN0002109,USR02299,140452.26,POS,Finance,2024-01-01
TXN0002110,USR01783,665447.54,POS,Finance,2024-10-05
TXN0002111,USR01268,593166.65,Transfer,Finance,2024-08-17
TXN0002112,USR01748,890547.39,Deposit,Telecom,2024-07-16
TXN0002113,USR01666,33219.61,Airtime,Entertainment,2024-06-18
TXN0002114,USR00155,470365.25,Withdrawal,Finance,2024-04-22
TXN0002115,USR00764,426738.9,POS,Health,2024-10-16
TXN0002116,USR01467,565519.0,Airtime,Real Estate,2024-11-21
TXN0002117,USR00203,321231.68,Deposit,Entertainment,2024-04-24
TXN0002118,USR01433,179410.23,Transfer,Food,2024-01-05
TXN0002119,USR00846,413642.35,POS,Utilities,2024-08-24
TXN0002120,USR02516,853353.85,Bills,Education,2024-02-10
TXN0002121,USR01374,840527.07,Withdrawal,Finance,2024-10-13
TXN0002122,USR01781,414064.3,Airtime,Utilities,2024-05-24
TXN0002123,USR01197,874683.19,Deposit,Transport,2024-05-14
TXN0002124,USR01251,785606.7,Withdrawal,Retail,2024-05-11
TXN0002125,USR02489,589169.86,Airtime,Utilities,2024-11-04
TXN0002126,USR02355,285231.58,Bills,Finance,2024-08-18
TXN0002127,USR02693,759117.9,Deposit,Education,2024-09-26
TXN0002128,USR01345,47934.64,Withdrawal,Finance,2024-04-24
TXN0002129,USR00896,723600.61,Withdrawal,Education,2024-09-01
TXN0002130,USR01105,582719.79,Transfer,Transport,2024-09-24
TXN0002131,USR02339,997705.82,POS,Food,2024-01-05
TXN0002132,USR01961,115320.39,Transfer,Health,2024-03-29
TXN0002133,USR01176,347877.76,Deposit,Finance,2024-09-22
TXN0002134,USR00541,800392.04,Airtime,Telecom,2024-08-29
TXN0002135,USR02322,301910.58,POS,Utilities,2024-01-22
TXN0002136,USR02503,148551.88,Airtime,Real Estate,2024-02-02
TXN0002137,USR01458,141606.72,Transfer,Food,2024-01-15
TXN0002138,USR01891,733891.36,Bills,Finance,2024-04-14
TXN0002139,USR01605,707036.68,Airtime,Entertainment,2024-09-27
TXN0002140,USR01931,677604.63,Transfer,Education,2024-11-17
TXN0002141,USR02497,922712.41,Airtime,Retail,2024-02-10
TXN0002142,USR00775,552639.41,Bills,Entertainment,2024-07-03
TXN0002143,USR00913,84825.06,Withdrawal,Education,2024-04-23
TXN0002144,USR00752,296763.79,Airtime,Finance,2024-04-14
TXN0002145,USR00138,740912.77,Airtime,Transport,2024-12-09
TXN0002146,USR01666,183274.79,Airtime,Retail,2024-05-29
TXN0002147,USR02926,663352.37,Withdrawal,Finance,2024-04-28
TXN0002148,USR02696,674861.53,POS,Education,2024-12-20
TXN0002149,USR02668,552257.93,Bills,Food,2024-01-17
TXN0002150,USR02387,381552.43,Transfer,Food,2024-05-23
TXN0002151,USR02715,89852.56,POS,Health,2024-11-30
TXN0002152,USR00772,465922.58,Transfer,Utilities,2024-02-02
TXN0002153,USR00936,58633.6,Withdrawal,Entertainment,2024-06-12
TXN0002154,USR02291,162154.48,Withdrawal,Utilities,2024-03-24
TXN0002155,USR01380,181337.61,Deposit,Food,2024-06-22
TXN0002156,USR00628,520409.38,Withdrawal,Transport,2024-03-09
TXN0002157,USR01644,134615.03,Withdrawal,Retail,2024-01-09
TXN0002158,USR00899,229875.65,Airtime,Utilities,2024-01-06
TXN0002159,USR02836,67907.2,Transfer,Finance,2024-08-13
TXN0002160,USR00044,932827.18,POS,Finance,2024-07-05
TXN0002161,USR01423,609749.97,Bills,Transport,2024-09-01
TXN0002162,USR02629,173725.89,Bills,Transport,2024-01-30
TXN0002163,USR02383,910252.23,Withdrawal,Utilities,2024-03-29
TXN0002164,USR00888,235140.57,Bills,Food,2024-03-28
TXN0002165,USR00279,296145.61,Withdrawal,Telecom,2024-10-03
TXN0002166,USR02712,957619.36,Airtime,Utilities,2024-03-24
TXN0002167,USR02959,58677.93,POS,Utilities,2024-07-10
TXN0002168,USR00417,462676.97,POS,Health,2024-10-06
TXN0002169,USR02549,414036.77,Withdrawal,Food,2024-05-13
TXN0002170,USR02621,386439.7,Withdrawal,Transport,2024-01-26
TXN0002171,USR02776,154255.19,POS,Food,2024-08-13
TXN0002172,USR01298,180042.56,Withdrawal,Telecom,2024-02-02
TXN0002173,USR01406,781983.94,POS,Finance,2024-10-26
TXN0002174,USR02078,712668.31,Deposit,Food,2024-05-24
TXN0002175,USR00769,249253.7,POS,Real Estate,2024-09-05
TXN0002176,USR00409,794469.48,Airtime,Retail,2024-02-09
TXN0002177,USR01876,119401.85,Withdrawal,Telecom,2024-01-25
TXN0002178,USR02265,982522.73,POS,Real Estate,2024-06-26
TXN0002179,USR00203,454523.27,POS,Utilities,2024-02-07
TXN0002180,USR02451,932544.96,Airtime,Entertainment,2024-11-18
TXN0002181,USR02845,617326.45,Bills,Food,2024-11-13
TXN0002182,USR00708,494092.46,Airtime,Food,2024-02-26
TXN0002183,USR01024,748487.86,Airtime,Education,2024-07-17
TXN0002184,USR01185,21659.7,Airtime,Food,2024-03-24
TXN0002185,USR01313,377008.42,Deposit,Utilities,2024-03-31
TXN0002186,USR00788,382623.26,Airtime,Telecom,2024-11-26
TXN0002187,USR01188,202516.0,Bills,Utilities,2024-04-10
TXN0002188,USR02125,304872.01,POS,Education,2024-01-10
TXN0002189,USR01904,11941.21,Transfer,Food,2024-06-18
TXN0002190,USR01547,613926.28,Withdrawal,Entertainment,2024-07-10
TXN0002191,USR02793,189628.41,POS,Health,2024-06-09
TXN0002192,USR01628,903792.09,POS,Transport,2024-12-25
TXN0002193,USR01697,741131.95,Airtime,Utilities,2024-11-02
TXN0002194,USR00699,474269.99,Airtime,Entertainment,2024-09-11
TXN0002195,USR01636,418476.77,Bills,Education,2024-01-09
TXN0002196,USR02680,133994.33,Bills,Real Estate,2024-11-05
TXN0002197,USR01171,151079.04,Transfer,Retail,2024-03-21
TXN0002198,USR00622,218522.41,Withdrawal,Entertainment,2024-07-29
TXN0002199,USR01648,701190.5,Airtime,Finance,2024-12-06
TXN0002200,USR00632,720256.79,Deposit,Finance,2024-12-08
TXN0002201,USR02721,722774.6,Airtime,Telecom,2024-11-14
TXN0002202,USR01062,335357.12,Withdrawal,Education,2024-02-08
TXN0002203,USR00398,551314.04,Airtime,Transport,2024-12-08
TXN0002204,USR00166,654769.69,Transfer,Utilities,2024-04-24
TXN0002205,USR00644,704430.9,Transfer,Retail,2024-04-24
TXN0002206,USR00709,94542.25,Transfer,Entertainment,2024-03-18
TXN0002207,USR00462,662813.07,Deposit,Entertainment,2024-09-18
TXN0002208,USR02195,543530.64,POS,Finance,2024-08-10
TXN0002209,USR02388,104160.29,Transfer,Education,2024-01-05
TXN0002210,USR01596,537325.75,Bills,Utilities,2024-10-11
TXN0002211,USR01591,1159.8,Airtime,Real Estate,2024-12-10
TXN0002212,USR02149,442355.28,POS,Transport,2024-09-11
TXN0002213,USR01589,327426.45,Deposit,Finance,2024-09-23
TXN0002214,USR00487,748983.8,Withdrawal,Finance,2024-07-23
TXN0002215,USR00739,296334.76,Transfer,Real Estate,2024-04-21
TXN0002216,USR00734,808700.78,Transfer,Transport,2024-08-11
TXN0002217,USR00187,690238.28,Bills,Food,2024-06-05
TXN0002218,USR00462,217114.56,Bills,Health,2024-09-29
TXN0002219,USR02868,772530.34,Transfer,Retail,2024-10-17
TXN0002220,USR01665,446623.76,Withdrawal,Real Estate,2024-11-10
TXN0002221,USR02829,277829.27,Withdrawal,Retail,2024-11-09
TXN0002222,USR00455,698368.61,Deposit,Education,2024-09-20
TXN0002223,USR01730,875207.47,POS,Telecom,2024-04-22
TXN0002224,USR00256,706288.42,Transfer,Entertainment,2024-03-27
TXN0002225,USR00793,539332.98,Withdrawal,Finance,2024-03-23
TXN0002226,USR02588,4048.07,Transfer,Entertainment,2024-02-19
TXN0002227,USR02169,244422.69,Airtime,Education,2024-05-18
TXN0002228,USR00663,553239.54,POS,Real Estate,2024-06-30
TXN0002229,USR00256,767352.14,Transfer,Health,2024-10-16
TXN0002230,USR01874,432308.67,POS,Transport,2024-12-23
TXN0002231,USR00848,843866.83,Withdrawal,Real Estate,2024-03-31
TXN0002232,USR00835,789645.07,Airtime,Health,2024-12-10
TXN0002233,USR02601,505756.54,Transfer,Education,2024-02-12
TXN0002234,USR01864,177197.55,Transfer,Transport,2024-07-25
TXN0002235,USR00446,965138.25,Transfer,Retail,2024-06-05
TXN0002236,USR00643,505939.82,Airtime,Transport,2024-12-05
TXN0002237,USR02215,99329.42,Withdrawal,Transport,2024-03-19
TXN0002238,USR02458,461193.93,Deposit,Retail,2024-04-05
TXN0002239,USR02869,708304.71,Transfer,Finance,2024-06-15
TXN0002240,USR00390,493109.24,Deposit,Telecom,2024-09-03
TXN0002241,USR02384,723406.27,Airtime,Telecom,2024-11-18
TXN0002242,USR02680,522741.62,Bills,Transport,2024-10-02
TXN0002243,USR02486,127610.04,POS,Finance,2024-11-14
TXN0002244,USR01444,694853.91,Withdrawal,Finance,2024-09-14
TXN0002245,USR02217,643322.21,Deposit,Utilities,2024-09-30
TXN0002246,USR02768,178359.26,Transfer,Food,2024-09-11
TXN0002247,USR01636,368765.36,Withdrawal,Finance,2024-07-11
TXN0002248,USR02355,869902.76,Transfer,Food,2024-11-09
TXN0002249,USR02078,308185.98,Withdrawal,Real Estate,2024-04-14
TXN0002250,USR00916,343559.56,Withdrawal,Utilities,2024-03-24
TXN0002251,USR01821,636534.01,Deposit,Utilities,2024-11-17
TXN0002252,USR00093,861679.98,POS,Utilities,2024-10-23
TXN0002253,USR01688,764878.45,POS,Real Estate,2024-03-14
TXN0002254,USR01794,63116.49,Withdrawal,Real Estate,2024-06-04
TXN0002255,USR02267,562522.82,Withdrawal,Health,2024-01-12
TXN0002256,USR02291,498130.42,Bills,Real Estate,2024-12-14
TXN0002257,USR00309,405746.57,Withdrawal,Transport,2024-05-25
TXN0002258,USR00461,847009.65,POS,Health,2024-09-15
TXN0002259,USR02581,519083.23,Bills,Transport,2024-08-22
TXN0002260,USR02185,536526.99,Transfer,Finance,2024-10-24
TXN0002261,USR01087,533796.92,Bills,Entertainment,2024-10-26
TXN0002262,USR02622,166831.79,Withdrawal,Finance,2024-11-05
TXN0002263,USR00485,964858.64,Transfer,Food,2024-06-16
TXN0002264,USR01640,39276.66,Bills,Education,2024-08-22
TXN0002265,USR02230,18274.55,Airtime,Utilities,2024-02-01
TXN0002266,USR00428,358697.19,Airtime,Telecom,2024-05-09
TXN0002267,USR00779,573219.2,Deposit,Telecom,2024-10-03
TXN0002268,USR02216,666823.27,Withdrawal,Transport,2024-06-05
TXN0002269,USR00435,262058.85,Withdrawal,Entertainment,2024-08-30
TXN0002270,USR01832,14765.96,Bills,Telecom,2024-05-01
TXN0002271,USR01413,46115.04,Deposit,Finance,2024-04-18
TXN0002272,USR02444,102002.05,Bills,Transport,2024-07-25
TXN0002273,USR00398,387524.7,Withdrawal,Utilities,2024-07-02
TXN0002274,USR02218,825502.1,Deposit,Utilities,2024-04-08
TXN0002275,USR01966,51975.91,Deposit,Telecom,2024-10-18
TXN0002276,USR01698,472209.2,Deposit,Telecom,2024-09-28
TXN0002277,USR01752,750169.46,Bills,Retail,2024-11-19
TXN0002278,USR01242,918949.28,Bills,Food,2024-05-18
TXN0002279,USR01124,393515.59,Deposit,Entertainment,2024-01-23
TXN0002280,USR01642,902405.52,Bills,Food,2024-10-13
TXN0002281,USR00517,377953.86,Transfer,Entertainment,2024-01-20
TXN0002282,USR01957,597436.46,Airtime,Entertainment,2024-11-08
TXN0002283,USR00741,184399.77,Transfer,Real Estate,2024-04-01
TXN0002284,USR02602,215611.55,Deposit,Utilities,2024-04-30
TXN0002285,USR01259,258767.81,POS,Finance,2024-01-16
TXN0002286,USR01334,684796.67,Bills,Real Estate,2024-05-27
TXN0002287,USR00395,326392.01,Airtime,Education,2024-08-11
TXN0002288,USR00336,489200.6,Airtime,Utilities,2024-01-04
TXN0002289,USR00681,218317.51,Deposit,Real Estate,2024-06-27
TXN0002290,USR02697,394507.18,Airtime,Retail,2024-05-07
TXN0002291,USR01935,929308.93,Airtime,Food,2024-02-04
TXN0002292,USR01744,494754.05,Bills,Education,2024-08-25
TXN0002293,USR02277,617561.39,Bills,Entertainment,2024-05-06
TXN0002294,USR02739,181108.27,Bills,Food,2024-03-28
TXN0002295,USR01281,140114.98,Transfer,Finance,2024-06-26
TXN0002296,USR01509,327825.87,Withdrawal,Retail,2024-09-14
TXN0002297,USR00214,336120.71,Withdrawal,Telecom,2024-01-29
TXN0002298,USR01836,92927.5,POS,Utilities,2024-11-02
TXN0002299,USR02616,764732.07,Airtime,Entertainment,2024-04-27
TXN0002300,USR02167,438472.3,Deposit,Utilities,2024-06-01
TXN0002301,USR02379,119258.56,Bills,Real Estate,2024-08-24
TXN0002302,USR02471,289526.79,Airtime,Telecom,2024-05-13
TXN0002303,USR00125,510642.49,Airtime,Transport,2024-09-07
TXN0002304,USR00282,421400.61,Deposit,Transport,2024-04-21
TXN0002305,USR02462,521260.88,Airtime,Finance,2024-11-25
TXN0002306,USR02192,474538.91,Airtime,Education,2024-09-19
TXN0002307,USR01947,480022.56,Airtime,Telecom,2024-03-30
TXN0002308,USR01295,434907.54,Deposit,Retail,2024-10-11
TXN0002309,USR01253,445280.86,POS,Entertainment,2024-03-03
TXN0002310,USR02986,926595.93,Airtime,Health,2024-04-18
TXN0002311,USR02097,50192.49,Withdrawal,Retail,2024-09-19
TXN0002312,USR01199,478470.02,Bills,Finance,2024-12-17
TXN0002313,USR01552,442804.1,Airtime,Real Estate,2024-09-02
TXN0002314,USR01272,932155.08,Airtime,Transport,2024-10-28
TXN0002315,USR02358,587742.65,Bills,Finance,2024-03-10
TXN0002316,USR01399,262140.46,Transfer,Real Estate,2024-08-08
TXN0002317,USR02825,790337.76,Transfer,Retail,2024-10-26
TXN0002318,USR01965,554192.21,Airtime,Real Estate,2024-10-31
TXN0002319,USR02801,832692.95,Deposit,Entertainment,2024-04-29
TXN0002320,USR02435,85167.3,POS,Education,2024-12-26
TXN0002321,USR01208,170366.98,POS,Utilities,2024-05-27
TXN0002322,USR01219,776522.92,Withdrawal,Real Estate,2024-09-20
TXN0002323,USR00700,370837.64,Withdrawal,Entertainment,2024-10-25
TXN0002324,USR02909,328727.37,Withdrawal,Entertainment,2024-09-08
TXN0002325,USR00456,945457.82,Withdrawal,Telecom,2024-03-05
TXN0002326,USR02392,441218.72,POS,Education,2024-02-06
TXN0002327,USR00304,845758.36,Airtime,Utilities,2024-12-05
TXN0002328,USR01851,639369.25,Transfer,Health,2024-04-06
TXN0002329,USR02168,750661.89,Bills,Utilities,2024-06-17
TXN0002330,USR00845,789948.79,POS,Health,2024-02-20
TXN0002331,USR01603,523167.15,Withdrawal,Retail,2024-03-22
TXN0002332,USR00860,638267.04,Withdrawal,Education,2024-04-21
TXN0002333,USR00468,848950.65,Transfer,Real Estate,2024-08-10
TXN0002334,USR00327,834324.46,Bills,Entertainment,2024-09-08
TXN0002335,USR02529,737940.18,Deposit,Real Estate,2024-01-12
TXN0002336,USR01824,833427.0,POS,Real Estate,2024-03-26
TXN0002337,USR01742,147977.25,POS,Real Estate,2024-06-10
TXN0002338,USR02692,89612.29,Bills,Education,2024-07-10
TXN0002339,USR01904,754592.5,Deposit,Telecom,2024-01-11
TXN0002340,USR00519,318552.91,Deposit,Finance,2024-12-08
TXN0002341,USR00988,122036.04,Withdrawal,Retail,2024-03-03
TXN0002342,USR02350,125824.97,POS,Utilities,2024-09-29
TXN0002343,USR00997,349691.47,Deposit,Finance,2024-06-10
TXN0002344,USR01344,690145.74,Withdrawal,Retail,2024-01-31
TXN0002345,USR01343,42907.91,Transfer,Food,2024-03-03
TXN0002346,USR00286,206742.55,Bills,Education,2024-08-24
TXN0002347,USR00573,757573.74,POS,Retail,2024-07-13
TXN0002348,USR02456,509754.56,POS,Real Estate,2024-06-27
TXN0002349,USR02535,242145.85,Transfer,Telecom,2024-06-29
TXN0002350,USR01763,321892.45,Transfer,Entertainment,2024-10-05
TXN0002351,USR01009,450472.24,Transfer,Entertainment,2024-05-29
TXN0002352,USR01997,239560.67,Withdrawal,Food,2024-07-11
TXN0002353,USR01189,101441.64,Airtime,Finance,2024-02-29
TXN0002354,USR00549,42778.78,Withdrawal,Transport,2024-11-10
TXN0002355,USR00649,457043.89,Withdrawal,Real Estate,2024-04-03
TXN0002356,USR00020,378334.3,Bills,Transport,2024-11-28
TXN0002357,USR01045,82390.28,Bills,Retail,2024-09-23
TXN0002358,USR00144,412325.81,Transfer,Real Estate,2024-12-15
TXN0002359,USR01325,958906.89,Deposit,Transport,2024-08-24
TXN0002360,USR01678,919061.39,Bills,Telecom,2024-11-21
TXN0002361,USR02742,37665.88,Withdrawal,Education,2024-03-04
TXN0002362,USR00034,980132.21,Bills,Food,2024-09-08
TXN0002363,USR02086,422335.81,Transfer,Utilities,2024-04-16
TXN0002364,USR00476,270733.8,Withdrawal,Real Estate,2024-12-12
TXN0002365,USR00089,794287.28,Withdrawal,Finance,2024-06-11
TXN0002366,USR01648,418504.99,Bills,Real Estate,2024-01-23
TXN0002367,USR02334,919881.07,Airtime,Food,2024-12-20
TXN0002368,USR02086,938495.84,POS,Utilities,2024-05-22
TXN0002369,USR02896,112063.34,Airtime,Entertainment,2024-06-28
TXN0002370,USR02011,135957.49,Transfer,Health,2024-08-20
TXN0002371,USR01741,21468.71,Withdrawal,Education,2024-04-10
TXN0002372,USR01110,757606.69,Deposit,Telecom,2024-02-24
TXN0002373,USR02142,590728.9,Transfer,Education,2024-04-16
TXN0002374,USR02671,469998.83,Deposit,Entertainment,2024-10-07
TXN0002375,USR00879,732350.9,POS,Utilities,2024-04-23
TXN0002376,USR01029,14121.76,Transfer,Transport,2024-08-18
TXN0002377,USR00462,12653.87,Bills,Transport,2024-11-05
TXN0002378,USR00095,873372.12,Airtime,Education,2024-11-22
TXN0002379,USR00684,348810.73,Transfer,Utilities,2024-03-09
TXN0002380,USR00953,862383.11,Transfer,Real Estate,2024-03-28
TXN0002381,USR01892,356227.91,Airtime,Telecom,2024-11-30
TXN0002382,USR00232,66471.43,Deposit,Health,2024-05-23
TXN0002383,USR02315,272256.7,Airtime,Food,2024-12-26
TXN0002384,USR02635,840219.82,Transfer,Telecom,2024-05-02
TXN0002385,USR02599,309704.16,Airtime,Food,2024-11-11
TXN0002386,USR00116,952126.64,Withdrawal,Education,2024-10-05
TXN0002387,USR02353,982966.0,POS,Transport,2024-07-18
TXN0002388,USR02032,78312.92,Bills,Food,2024-07-10
TXN0002389,USR02843,265161.46,Deposit,Transport,2024-01-08
TXN0002390,USR02548,108060.61,Transfer,Telecom,2024-02-21
TXN0002391,USR00407,525934.77,Deposit,Finance,2024-07-14
TXN0002392,USR02238,12196.79,POS,Health,2024-08-31
TXN0002393,USR00621,56279.27,Transfer,Telecom,2024-03-27
TXN0002394,USR01697,391045.15,Deposit,Food,2024-05-01
TXN0002395,USR02228,196754.36,Withdrawal,Telecom,2024-07-03
TXN0002396,USR01283,475900.44,Transfer,Telecom,2024-08-26
TXN0002397,USR02307,136734.04,Transfer,Telecom,2024-05-04
TXN0002398,USR00367,615412.25,Airtime,Telecom,2024-04-20
TXN0002399,USR00448,160415.5,Airtime,Education,2024-03-28
